,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
Sample_433,0.011495510435963918,0.059666702821800775,0.08365597181281342,0.0014587964177267313,0.1112230006883023,0.5706801600185074,0.030610174245507694,0.09901452530398547,0.0009439908632206998,0.0,0.0,0.03125116739217152
Sample_435,0.009787458111069462,0.06452924557579003,0.0357314578690625,0.0019646665015875236,0.05827187225745063,0.6219622009118176,0.02994140841383588,0.13860803858663437,0.00024347373535449487,0.0,0.0,0.038960178037397424
Sample_437,0.02730095613549337,0.11584432661288642,0.10532339624043897,0.005062765252791872,0.17462815998964806,0.39726076395051485,0.046026467300837696,0.07547202355589469,0.00011212375497581808,0.0,0.0,0.052969017206518317
Sample_439,0.16395811729772708,0.14765559305484646,0.05914590868624249,0.001096876667016697,0.117971659496232,0.25195969969398,0.02794401383247316,0.07614177658932066,0.00039940290032781256,0.0,0.0,0.15372695178183365
Sample_441,0.042949326495745024,0.11116161352590531,0.14846898963088673,0.0052907849624017475,0.22859427534870602,0.2301032704236896,0.0820290143158904,0.08331745120013448,5.354034094753235e-05,0.0,0.0,0.068031733755693
Sample_443,0.02187975721890316,0.07023354003307213,0.1014489949665275,0.0021714209709572793,0.1139304430415344,0.5142236283472262,0.03935258402322314,0.08891656529416844,0.00015653896657378318,0.0,0.0,0.047686527137813815
Sample_445,0.022627852982161738,0.07052177280693447,0.089287850766147,0.0021846339090459467,0.11662307225084041,0.32260391803956734,0.1383832723163498,0.16836089191837497,0.0011274857587012092,0.0,0.0,0.06827924925187713
Sample_447,0.009786225477168817,0.047087950230971315,0.05838153583275209,0.005015106857654552,0.08579717556559113,0.46463935062355805,0.07230584684236682,0.16551357031100405,0.001667603835723876,0.0,0.0,0.08980563442320919
Sample_449,0.024955762361370485,0.14094831371274197,0.0613583193481073,0.0014937746248491742,0.10541303726958443,0.49168606851431224,0.04322184702923403,0.10768724103411627,0.0007740575692543521,0.0,0.0012127066258545566,0.021248871910575316
Sample_451,0.011605882205050207,0.05249977064095692,0.11150575867544422,0.002749427027641701,0.2628145220568736,0.3160916000846263,0.04108150177544428,0.1011216736426636,0.0011455024765935169,0.0,0.0,0.0993843614147056
Sample_453,0.043968061583122164,0.08204544051193526,0.07864046211132629,0.004667784448695479,0.08180077577690263,0.5470409276562549,0.02534530536464299,0.09671518517678486,0.0014782639519915308,0.0,0.0,0.03829779341834393
Sample_455,0.015111680797879529,0.06055449075880848,0.060944722682063614,0.002356618768320662,0.10017822592167099,0.5197543370674755,0.07351619242866304,0.1115421413408154,0.0020446071825482074,0.0,0.0,0.05399698305175448
Sample_457,0.012592920592785753,0.05222169551682472,0.05247955225861689,0.002155094117961061,0.08265399347242833,0.5418202634093718,0.02837061656336361,0.10766430747399557,0.0012336322727174432,0.0,0.0,0.1188079243219348
Sample_459,0.008466301447429249,0.025993944294507534,0.03120768433584713,0.0013835405980014569,0.043066637693607836,0.6807208899867228,0.024913120210702525,0.08877739034882534,0.0010238929452552525,0.0,0.0,0.09444659813910074
Sample_461,0.014309637772219828,0.035123056511962236,0.039811094100914005,0.0019151042256439436,0.05843013189216394,0.4950466963546645,0.0970176891326275,0.21678791399498515,0.0006867156034167947,0.0,0.0,0.04087196041140218
Sample_463,0.009903447369631883,0.0528929332695461,0.09728669993687937,0.00295382898321351,0.17075460209955037,0.4119783223416968,0.07198158048556712,0.14923420837623746,0.001084454198205031,0.0,0.0,0.03192992293947226
Sample_465,0.028191232899927064,0.08772683482664051,0.05428348818371298,0.002976614920912202,0.07097117557956295,0.4905186616230129,0.07905370209876868,0.13094387561678303,0.000987923140885439,0.0,0.0,0.05434649110979425
Sample_467,0.028269886805391227,0.06742847484518001,0.10159897601596396,0.001861928008197799,0.19102417168366237,0.3630616185852777,0.05240575988173361,0.09707942912968594,0.00015044877826186708,0.0,0.0,0.09711930626664556
Sample_469,0.06663575075113913,0.05264800940252924,0.12869470894358362,0.0039750064297995194,0.19441604103401072,0.34872054003223607,0.028580001491688833,0.05515567599963316,0.0011559685908076086,0.0,0.0,0.12001829732457221
Sample_471,0.029967452681098107,0.0926803293525236,0.08596952519107766,0.001891813362885768,0.13738155024558332,0.2871656161277162,0.14425805747089437,0.15223105368483045,2.6638303642637948e-05,0.0,0.0,0.06842796357974783
Sample_473,0.029292531119070687,0.05648783726533541,0.05333953914597259,0.0034872153090110894,0.06709101533330743,0.43555130261927916,0.06776404132946798,0.19791755949156575,0.002424294056329008,0.0,0.0,0.08664466433066084
Sample_475,0.02381012011205405,0.06835580192168605,0.09791392572009243,0.0033570167216667827,0.19507535183387675,0.34377972694805314,0.08008764057600419,0.11269752009825466,0.0002840689777034931,0.0,0.0,0.07463882709060846
Sample_477,0.021678676209883688,0.06936829120360168,0.06986580026208913,0.0025148086006220563,0.10049241501535337,0.4159635170558874,0.03586257924633129,0.088485316733888,0.004620145557967323,0.0,0.002475732077600827,0.18867271803677535
Sample_479,0.027344765598263585,0.07153356689162754,0.06200738668622226,0.003842699665780568,0.12654501017607075,0.4709149603806172,0.08903470683877053,0.12676242747110905,3.461350411261613e-05,0.0,0.0,0.021979862787426047
Sample_481,0.0467321713200091,0.0742088863397476,0.08268093803268581,0.0019017900626617785,0.16690161012695826,0.3691499560032334,0.05277003316341652,0.13577080608398093,0.0004319853247797767,0.0,0.0,0.06945182354252669
