p_group_only,p_group_sex,p_full_adj,beta_group_full,top_cell_type,top_cell_p,survives,Gene
0.00026988982264213187,0.0011283786419010657,0.32541017632025493,0.07976868155852025,Mast_cells,6.915298726080356e-05,NO,RP11-329A14.1
0.0014628588600859107,0.0018168890437570136,0.06533324620018739,0.19330272787725356,Eosinophils,0.007939569771253582,NO,MAP2K4P1
5.080712404623487e-07,0.0003601965210306039,0.020501360858255036,0.23153744668630866,Eosinophils,0.0014995289756043956,SI,TMEM59L
0.014931765332068015,0.7518411131192957,0.1929912994681915,-0.11428340457553081,Mast_cells,1.8129984286278813e-07,NO,SMAD9
0.04104309896580002,0.160737961775713,0.8563912581768716,0.027170399129172317,Mast_cells,0.004149249526109863,NO,CENPH
1.1732534214952265e-05,0.007411723690427708,0.3387267952585628,0.1589408795053793,NK_cells,7.890762856749112e-14,NO,PCBP2
0.13207277836811981,0.14095119289257704,0.6181913514183223,0.03922388339872439,Mast_cells,0.2266797314102467,NO,RP11-226E21.4
0.0031963792594644257,0.03728356435062359,0.30649591844541085,0.14689180011900949,Mast_cells,2.0393616195203444e-07,NO,SNRNP200
0.15063223401010176,0.8878752655114565,0.7979805428216358,0.035912277442807526,NK_cells,0.06325374175263786,NO,ATP6V1C2
0.009013677649019875,0.01982483893065948,0.32361498341585215,0.10881378451619605,Eosinophils,0.0002573197327777353,NO,TEKT2
0.0007198910228108437,0.004581994617744807,0.48091982264627775,0.1370564441428134,Neutrophils,9.645154627657763e-10,NO,ACSL1
0.003573373994326107,0.02760033423355506,0.3231085412766084,0.13317932966922108,T_cells_Treg,0.00029549058430547714,NO,TTC21B
0.00015335072601459497,0.004823031419293865,0.16154917091336732,0.14684319444185362,Mast_cells,5.271666310700679e-07,NO,MTNR1B
4.097195492859975e-10,4.921335974556446e-07,0.0034847885430712494,0.24420505543421372,Mast_cells,0.003219791759919962,SI,FAM83B
0.9746381680510752,0.8617132765837981,0.40276067721480696,0.18850343197228087,Eosinophils,0.0794014458226869,NO,POFUT2
0.9697569575762187,0.9682471357642514,0.6904125525328481,-0.03670606828056106,Eosinophils,0.1147374077128623,NO,GPT2
0.44921696423315327,0.3092034313472657,0.4805973031444308,-0.19725028143615725,Mast_cells,0.051776433282784466,NO,MIR621
0.002461430171242253,0.16064636520270378,0.17940429975926622,0.23291876014944096,NK_cells,1.2777288032276225e-08,NO,AFTPH
3.738863451548717e-05,0.0006966342680320727,0.08187573957151732,0.08865588169351622,Eosinophils,0.0005683728543295941,NO,LIN28B
0.2750529413113557,0.5715279925380937,0.35253048041110974,-0.14938641510590026,T_cells_CD8,0.01562249298446405,NO,PFDN4
0.012058637413169012,0.022151823376724004,0.16747319216713788,0.1433631164712902,T_cells_CD4,0.003975759639509567,NO,STARD5
0.6484765497687036,0.8896326436733112,0.6285270363975062,0.14444783001479164,Dendritic_cells,0.00034112146811340785,NO,RNA5SP132
0.8218628578060891,0.46347476232728846,0.272237044250802,0.23823310522510616,Mast_cells,0.01994052242945356,NO,CDCA7L
0.3866996851240101,0.23402921170713414,0.7671022538013677,-0.03459537817264381,Mast_cells,0.00017687058959329777,NO,OR4A10P
0.034533127906923054,0.18307869865549103,0.7179766208877494,0.07605540565048394,T_cells_Treg,0.008901624396230622,NO,ZBED2
0.00022823113894417343,0.0010255066167130689,0.3015478371466,0.1213597837458489,T_cells_Treg,0.0001295754892995063,NO,ST18
0.46694097758496395,0.1021572398731392,0.2530322901111107,0.18517672941048802,Dendritic_cells,0.013832397806430287,NO,FFAR3
0.7255558763829703,0.9201906507322337,0.46937005252861164,-0.10238930001042627,Platelets,0.13453455987746796,NO,AVPI1
9.231247926746074e-06,0.0017595590418921837,0.15860021381111042,0.2031045753310547,Mast_cells,0.0016420290445024312,NO,OR1Q1
0.42608318713836674,0.6500760068626608,0.5105446177965036,-0.07772662621507963,Basophils,0.0022852112982524077,NO,ZNF426
2.484983546491811e-06,1.456527903956672e-06,7.060695805556818e-05,0.8283492861250968,Dendritic_cells,0.00136544206630113,SI,ZNF253
9.45024049956283e-06,0.0007511860286234581,0.07515826671679457,0.18661096463655982,Eosinophils,0.05822757388797809,NO,MLXIPL
0.7583627879195813,0.02017448167605034,0.0004411842169940272,-0.4480255188696785,T_cells_Treg,0.006733978762850252,SI,ZNF827
0.1452631198647613,0.1329516121845327,0.6691450009939526,0.04845096689962159,Basophils,0.00011916901024866084,NO,CATSPERD
0.004453900478392917,0.10950650439572462,0.548461514770192,0.07791506860373819,Mast_cells,0.00044090015555834034,NO,KLK2
0.3802804099453908,0.4747726643573288,0.9964054463146041,0.0005801490446468958,T_cells_Treg,0.04284765990594008,NO,PWAR5
0.0021525841657263293,0.02367482252194225,0.8838295614565496,0.017009067773304902,Mast_cells,2.232396650191182e-05,NO,FRG1GP
0.01534261345252963,0.22939426230696108,0.6614752343766666,-0.0778596043249553,T_cells_CD8,0.03839512068499381,NO,EID2
0.055728533750250664,0.5105233805911221,0.2479376561294743,0.1948752117549408,NK_cells,1.999257574058646e-08,NO,RC3H2
0.13525806540938598,0.34838647444316023,0.5097521970500614,-0.25972599685972675,T_cells_CD8,0.001017610886635767,NO,RP11-12J10.3
0.5424398831345765,0.8514214530376204,0.7960234615830996,0.044521690912370675,T_cells_CD8,0.0005412869634240804,NO,CBR4
0.10749979859218131,0.306336128555552,0.8902827673682691,-0.024315412659201365,Mast_cells,0.0008749159141124921,NO,MIR3660
0.000341244355719043,0.05099285896374382,0.0924396919927562,-0.33927714480562954,Basophils,0.003424313314043686,NO,LHPP
0.00012499726797156853,0.009452169304065793,0.21955355068464488,0.06339914390398184,Mast_cells,0.019563350773601645,NO,GVQW3
0.25674532085225776,0.45445780314069334,0.31396034445929494,0.4235452853623219,Mast_cells,0.006067778557893949,NO,SNORA5C
0.0007677696687542823,0.0003460527030219567,0.0007829683168023773,0.5063361999768667,T_cells_CD8,0.00234091617777048,SI,ADSS1
0.03175692493318386,0.007067235541987116,0.02907586503312889,0.4107981939127732,Basophils,0.06751893861579207,SI,EEF1A1P7
3.473744533625543e-08,1.6043547882232104e-05,0.005448507320553071,0.34110552680318673,Eosinophils,8.50847423349022e-05,SI,OR10X1
0.5973651822984475,0.45544823691874553,0.9212841882463907,0.015977067240754286,Basophils,0.08017322169952674,NO,SH2D1B
0.0005378531324084981,0.02235986153616983,0.4681827951030472,0.07619470865772399,Mast_cells,0.00012298297147513785,NO,MESTP1
0.4866890337148003,0.5936558649500757,0.016208437077049647,0.3873288534667918,NK_cells,4.9169944364774294e-08,SI,AHCYL1
5.391317675667047e-05,0.0043195688409753815,0.8383536395445539,0.03675673019173663,Mast_cells,4.0309351391041194e-08,NO,MSN
8.723729678146093e-07,0.0002987823120551821,0.05838186650300268,0.21545055074921604,Eosinophils,0.0036572234435490857,NO,RP11-333E13.4
0.0025293266153139354,0.03062663642025938,0.5307447967837056,0.06033419708551757,Mast_cells,0.017177520036098275,NO,TSLP
0.02009104586734351,0.04523512686464883,0.27694141972805947,0.14078456874994114,Mast_cells,0.00016169390300848697,NO,NUS1
0.0629239823548151,0.13521594692682545,0.8320074432607736,-0.02396337609105017,Mast_cells,8.908177059931818e-05,NO,BCLAF1P2
0.0014402847144061887,0.010210585845842566,0.2400242165994253,0.1485391923490402,T_cells_Treg,0.015962441347911933,NO,NRG2
0.09990406705283421,0.5026090748641981,0.9739394187433499,-0.006007405754489218,Mast_cells,0.0060554153674133625,NO,SUMF2
0.15779687258905892,0.1407736835023831,0.9512352621167283,0.0074590152184120006,Mast_cells,0.018039157501610774,NO,RP11-144G7.2
4.1808557381750526e-05,0.0015997470472403775,0.03647459923151885,0.33300591087699893,Mast_cells,0.00015199934066651482,SI,ANXA2P1
6.305107814330819e-05,0.005286480212612948,0.23374502819110235,0.1262151381373703,Eosinophils,0.0015494904230986585,NO,EXTL2
0.38608336323483966,0.74900417719164,0.4409942280069902,0.14018931477868507,Basophils,3.299633435208303e-06,NO,FAM107B
1.604035808442588e-07,0.0016948222886151783,0.1313650440137645,0.15047055636484738,Mast_cells,5.937071002694905e-07,NO,GRIA3
0.4565248581133532,0.34188855493999176,0.4939876132993679,-0.10972624935869926,Dendritic_cells,0.1787411101261829,NO,PEX11G
3.6664277606831376e-06,0.0005720684392566494,0.00861085738179253,0.2876323062728622,Basophils,6.80451450680173e-07,SI,CDK8P2
0.09172501926784607,0.03202825893335205,0.2501942428814337,0.1543641172492512,Mast_cells,0.0004487934518028775,NO,LEPR
0.1462776768159336,0.19300661207281,0.5403824872976153,0.09591971779531495,Mast_cells,0.00015151528036112469,NO,FSCN1P1
0.002163294331418403,0.0005896128810301273,0.007017516647983481,-0.6968142480738716,T_cells_Treg,0.1070742807829739,SI,C22orf34
0.00023147119213785716,0.0019390483753581622,0.2700752672081368,0.1547831129765253,Mast_cells,9.069215768263763e-07,NO,GFRAL
0.0609210074386191,0.367072373800498,0.8404214127544051,-0.02181387361891251,Mast_cells,8.600879940935044e-05,NO,C6orf141
0.00013686230428505697,0.011446517692345925,0.8195814136843307,-0.04445626669100813,Mast_cells,6.635371026460567e-05,NO,OTUB1
0.0007407537356530429,0.0037684309573119378,0.04387195288476407,0.439638669140512,Mast_cells,0.03993738027955927,SI,FAM220CP
7.797688688670111e-05,0.004855181501889609,0.7075572811101909,0.05364073118242505,Neutrophils,0.00010353015940598343,NO,MBD6
0.0007288533605644744,0.031348004243009576,0.622230989716257,-0.045689139940563096,Eosinophils,3.0404472099353665e-05,NO,HYAL4
0.16643837671828007,0.8600590646869474,0.5245239124013915,-0.12786189256071542,Basophils,0.00019023951264234414,NO,RHOXF2
0.36784770239026215,0.2668232369020021,0.333044715020763,-0.14852533315517089,Basophils,0.026450432478064494,NO,RP5-1022I14.2
0.004432083074264807,0.001534891619213205,0.00613764111038288,-0.4455536941780365,B_cells,0.1272460687796265,SI,CHTF18
6.635616074866106e-08,0.00013959184636316672,0.014780841362862335,0.20302397419933554,Eosinophils,0.0005549774091569944,SI,ITGB6
0.0015801961683228002,0.011175359396415754,0.5517734850318098,0.11833062307487437,Neutrophils,8.00820753564274e-05,NO,LIMK2
0.6264841266280134,0.07378073049547353,0.06480123132762526,0.2927465308617302,T_cells_CD8,0.011400336920081118,NO,UMPS
0.06399695708127119,0.5565716009716157,0.649582138175877,0.0713293333118447,Basophils,5.743807994722971e-07,NO,MIB1
0.0687427770440062,0.11907704617284444,0.32995203907741394,0.11729315758501792,Eosinophils,0.005272774189589342,NO,ARHGEF17
3.238056482380319e-05,0.0037670738409961288,0.7710115254393459,-0.05222314413913221,NK_cells,2.075651839220735e-07,NO,AGO1
1.090292701097797e-06,0.0002461771129019366,0.40247138757775003,0.12363568848515966,Mast_cells,2.7482833527755956e-06,NO,DPP10
1.1455742784446082e-06,0.00047315282252672914,0.02811762340602585,0.22445877362395913,Mast_cells,8.511079747919798e-05,SI,HR
0.005948397688773487,0.022118101134364757,0.16406684253289353,0.13393383725554256,Basophils,0.022862887097570204,NO,PDLIM1P1
1.0386555354132187e-06,0.00026158812076134845,0.024011402024833896,0.25242253589102925,Mast_cells,2.277172566926834e-07,SI,SLITRK6
0.03792429609859236,0.044200555458414864,0.6497873489831683,0.06613895663229298,Eosinophils,0.003087041708223896,NO,STAP2
0.2360991716664307,0.12939174061744366,0.391734720783041,0.10706556910389149,Basophils,0.001156695339221289,NO,ESPNL
0.006546443040551203,0.05639828976712714,0.5247033878765357,0.07947361538814629,Eosinophils,0.000303948273648668,NO,RIT2
0.0605326928911971,0.16395634737743628,0.14971681171030662,0.35080492977683464,Basophils,0.25968447219319135,NO,CCND1
0.004650709014472595,0.05970643598076257,0.8943722301802557,-0.018769956560511936,Mast_cells,0.006002414789245053,NO,TF
0.531578916090683,0.4277495250580759,0.93214777940152,0.011183915297591896,NK_cells,0.0035741131670824155,NO,BCL9
0.00012871030083119817,0.050589089544600105,0.7782055474676968,0.03921365544145377,Neutrophils,0.08578313005014822,NO,CHN1
0.1417269154338185,0.08893379256879594,0.06682016655048154,0.25402314596188735,T_cells_CD8,0.03323388668999873,NO,CDKN2C
0.0001209322015330947,0.018317328677573862,0.8641630913341709,0.031227488827486646,NK_cells,6.845055073415698e-08,NO,HSD17B11
1.0492152818756412e-06,0.0003775188360149101,0.25741998088651413,0.11623587420842427,T_cells_Treg,1.4325854973764291e-06,NO,SIAH1P1
0.0017061029395962013,0.03742839896571609,0.8906606055424942,0.021394162049633184,Platelets,3.4928689710800924e-08,NO,TAL1
0.3027563843797474,0.7288065855580883,0.6905533014233391,0.07635049766190993,Dendritic_cells,0.00034348217050168914,NO,YBX1P10
0.0005224357571252278,0.006345539566140996,0.16788688998956994,0.14079109687684116,T_cells_Treg,0.006590310916529584,NO,HSPA8P5
9.940259014530463e-09,3.7361599590435086e-05,0.28741717966211644,-0.17095640061500791,Mast_cells,8.562067081716411e-08,NO,TNFRSF1A
0.37092216314972504,0.11889970351288669,0.005300030146762798,-0.29705226621874276,Mast_cells,1.0774118353732625e-06,SI,YTHDF3-DT
0.10531993537834894,0.11181113242893087,0.21438935217382912,0.24703446100204243,T_cells_CD8,0.00014352543873381794,NO,KLRC2
0.01824610037156039,0.17600364656047382,0.7584883030821478,-0.04065048336375706,T_cells_Treg,0.01475949941169574,NO,PDCL3P6
0.011520696545187644,0.21587024281426587,0.9597417381833606,-0.007213450927462505,T_cells_Treg,0.052341866111210444,NO,CAND2
7.161443268072005e-05,0.013413074555304052,0.42050017662981015,0.12318425692359887,Eosinophils,0.0001323720971333768,NO,RP11-690G19.4
0.25952748562253825,0.3266396463810102,0.9399185324661032,0.0041651746755760905,Mast_cells,0.0006053056470787995,NO,CTB-176F20.3
0.0006594639832845098,0.010304630460756505,0.07917790531054499,0.19745886838722188,Mast_cells,4.373888417387863e-07,NO,CCNJP1
2.0597335128409004e-06,0.00038082037490197316,0.019272388693128754,0.4161186356447843,Mast_cells,0.0017490310871730807,SI,IFNA21
0.07837874492763997,0.2889950182177353,0.6705393799725813,0.030770365690144658,Mast_cells,0.029699736570430235,NO,CTD-3035K23.3
0.0015595032467132215,0.09506473208860164,0.7868114402573415,0.04030134752552956,Basophils,0.0034874018602570208,NO,PPFIA3
0.0014983681888349715,0.10753899649093111,0.7890007444520528,0.057890574168403125,Basophils,0.00027541707186934643,NO,CHI3L1
0.13172446336241123,0.5636267389477138,0.8900455452396032,-0.02005020342903385,NK_cells,0.00012980711116014024,NO,CACNA2D3
0.003479452069300015,0.3756064884408507,0.0441993848242668,0.483916244414047,NK_cells,1.1929402490591417e-11,SI,NOP10
0.04645759078557834,0.41690634397837706,0.3894166176793207,-0.11655779036351649,Mast_cells,8.698908642665333e-07,NO,P4HA3
4.2181798735421914e-05,0.001055783230010789,0.11157903598453878,0.13966629794316215,Eosinophils,8.78640422462878e-05,NO,TTC41P
0.19801776750376068,0.4650003475045221,0.479441886899057,0.10517364018037491,Dendritic_cells,0.03788553733480264,NO,SLC5A10
0.08793708901836596,0.06726880384230172,0.05640138233898908,0.27482920396733945,NK_cells,0.00016733022648395075,NO,UBE2D3P1
0.217863681740564,0.269862045823925,0.08489077651707953,0.27222528737509766,Basophils,0.0007260986155270017,NO,C21orf91
0.08932706738881695,0.3067510899402493,0.19058412313203188,-0.25982524834223203,Basophils,0.007811599524507223,NO,JAG2
6.511109246246564e-07,0.0014577563045020765,0.02392223257870226,0.10327022291457809,Mast_cells,0.019830740043070737,SI,RP11-248G5.8
5.756820843776462e-07,4.643474042192846e-05,0.0018962416471666544,0.3206021692744879,Mast_cells,3.075795707244247e-05,SI,ACTBL2
8.160594552731655e-05,0.003141999154209765,0.15980515634015519,0.22298486284984534,Mast_cells,0.0012127251888264109,NO,PON3
0.7609160768483919,0.6733568819548889,0.33683990944967296,0.1670234065566704,NK_cells,0.0004215163439011641,NO,C3
0.0444812332371111,0.7022219670179229,0.007030513895636616,0.5482972710325937,NK_cells,2.1648861349049137e-07,SI,STYXL1
0.4553163805445669,0.2215642837612801,0.0009030849937148933,0.624455870324152,NK_cells,9.995021569795996e-05,SI,WIPF2
0.023520610058277196,0.2418610588418562,0.7939708480613051,-0.030949736962336695,Basophils,0.0033929015324801505,NO,PPIAP28
0.05015343234865989,0.09671952670902569,0.18331978752437308,0.16877592653884896,T_cells_CD8,0.013876509797537656,NO,ME1
0.000410369665375231,0.005699671562414039,0.22620762541134778,-0.2919040894910044,Eosinophils,0.00047306514922506275,NO,RP11-574K11.31
0.000824518682160946,0.05697975679874399,0.3168166866699427,0.13672893316393422,Mast_cells,0.00022812432931836927,NO,OOEP
0.7280502232163536,0.979068630574692,0.3635588220087638,-0.1879133996879219,Mast_cells,8.330229090894408e-05,NO,MIR4634
1.4526741846470729e-05,0.0007081673286019641,0.19512878534919595,-0.23278517648506358,Mast_cells,8.333389333648028e-06,NO,KLF6
0.000741755389876959,0.009096384535875314,0.16950230540639413,0.21654488979207073,Eosinophils,0.06562426254192306,NO,RNASE1
7.499288261191814e-06,0.00045386589919619013,0.10366232566296123,0.14644501645803387,Mast_cells,0.0008161609557542668,NO,ELAVL2
8.613037157550568e-05,0.0018792607694307064,0.021957904280086534,0.2631272891098302,Eosinophils,0.001674202970516802,SI,HPN
0.0119026524827323,0.07562671643002623,0.5777096630334393,0.058854777349638676,Eosinophils,0.05343435275764594,NO,RWDD4P2
0.00015925923890906338,0.0014107348263457087,0.06799166643404343,0.27810247755194495,Mast_cells,0.0013361250014625465,NO,OR51G1
2.4687667439973486e-08,6.469474856079884e-05,0.5546296992879197,-0.09553754494618127,NK_cells,2.2274306659542383e-10,NO,RARA
0.0027312031115000867,0.3045302079132883,0.9553630603597191,0.009192148781569253,NK_cells,0.0005472316563627262,NO,PDK4
9.213150614495703e-06,0.004893632486066067,0.2773762456555256,0.18045878339939173,NK_cells,1.846058049698755e-08,NO,KIAA2013
4.851900405891633e-07,4.3813648697955285e-05,0.027889951127005673,-0.4004509464668469,Mast_cells,0.00032966243301638256,SI,MFSD10
0.04553367751745727,0.1526329923794086,0.983241149007836,-0.0034321494219156598,NK_cells,6.430441468953984e-06,NO,INTS9
1.3820299961137165e-06,0.0005180741298262814,0.09522511157861206,0.22229583321095292,Mast_cells,6.700533961043502e-05,NO,ANTXR1
0.05190745417520466,0.7880941354427046,0.9706878271818593,0.004010915052355369,Basophils,0.0003864947130188984,NO,RPS3AP6
0.04342859299465782,0.2737440392978268,0.8036922200960708,0.05997634988252888,Mast_cells,0.005188589344627985,NO,IFITM3P3
0.0049009308558088695,0.2962935534390649,0.12645920756852347,0.30770617361556507,NK_cells,1.1867311222313096e-08,NO,CAPZA1
0.04584515322379472,0.26781965345076114,0.28854800538503245,0.1971032918696296,T_cells_Treg,0.001271281854186851,NO,GDF11
0.08771035294396276,0.7051863025296503,0.4900724977812875,0.13694705091681186,Basophils,0.0017796303351736316,NO,SPCS1
0.007739565767931272,0.12392558323418772,0.23038550783492562,0.16715974058927752,Dendritic_cells,0.012343143463292613,NO,ACTG1P4
8.459867327827698e-06,0.00012232198678701256,0.25388469288670384,-0.20869866699876646,Mast_cells,2.914298528427274e-07,NO,MAP2K3
2.1712832395507633e-05,0.0015885363886893149,0.049272638605176805,0.19387713650432525,Mast_cells,0.000496741520586032,SI,TFAP2C
0.07984382779238736,0.2342027052078566,0.9019291052070263,-0.016313963612299757,Basophils,0.05253399013890578,NO,CCM2L
1.4939454730267129e-05,0.0004789853247085498,0.08292506805719985,0.26237979704932846,T_cells_Treg,0.04751073746769559,NO,SLC25A51P4
0.001033410376019798,0.14632066276127573,0.8739009353314784,-0.009477424805288282,Eosinophils,0.03349972401819579,NO,PTCHD1
0.0014657869890147203,0.0019958464905858904,0.08405385406131043,0.1648650163400516,Mast_cells,0.00019844300195997352,NO,EFR3B
0.0005591008274379361,0.012290485517862354,0.2676848198614675,0.09253807446623241,Eosinophils,2.1357445327415524e-05,NO,PSKH2
0.07292229808919122,0.044608870885127765,0.1820847426062123,-0.25552535261361103,Mast_cells,0.004362685390358723,NO,ULK3
0.6482839806776507,0.12736314063507845,0.0019147885774606567,0.43225271519240455,NK_cells,0.000485833380001744,SI,BRAF
0.7780192244267766,0.7323449466757507,0.8155340548506766,0.055983847848503104,T_cells_CD8,0.09586934858791313,NO,SNHG9
0.000643801831539533,0.057022768321513866,0.7958678285517712,0.036810061792217706,Eosinophils,0.003063563737449673,NO,CREB3L1
0.13043111631839477,0.2850049716488254,0.7383352468556927,-0.03496433873844939,Basophils,0.003219137052368911,NO,EMILIN1
0.006085590576070259,0.029660097482243117,0.4040747634796094,-0.2790053913602446,T_cells_CD4,0.007260145478985381,NO,MAP1S
8.77772064824321e-08,0.00022310531499560206,0.08100240875517725,0.26540264996307883,Eosinophils,0.00012378261021415908,NO,HSP90B3P
0.24597220704525824,0.10582492802844747,0.14747745694767783,-0.3173879358097742,Mast_cells,0.0012573062590352907,NO,ING5
2.8417968264330697e-07,0.00027861869190065635,0.03328688582179335,0.22100547411672433,Mast_cells,1.5409552590237207e-05,SI,PCDHAC1
