gene_id,log2FC,p_value,p_adj,gene_symbol
7939587,0.0275348199004952,0.4500752401148637,0.8244757209245469,DKFZp779M0652
7952475,0.0236336417910454,0.4500720944454529,0.8244757209245469,HEPACAM
8175664,0.0507000935323382,0.4501688470776522,0.8245206510414164,
7898693,0.0715544298507477,0.4501784456413343,0.8245206510414164,ALPL
8024255,-0.0258420915422883,0.4501991997386628,0.8245206510414164,MUM1
8039340,0.027679799004975,0.4502090265364444,0.8245206510414164,TNNT1
8107909,0.0505206945273641,0.4502991408421034,0.8245949784204761,SLC22A4
7894842,-0.042616376119402,0.4502902610784963,0.8245949784204761,
7971933,-0.0319560796019904,0.4503560132425464,0.8246537710590116,
8149137,0.1528829651741308,0.4506645844420341,0.8246745805763032,DEFA3
8108251,0.0317362626865662,0.4505707534944173,0.8246745805763032,NPY6R
8149126,0.1528829651741308,0.4506645844420341,0.8246745805763032,DEFA3
8104580,-0.0186733054726389,0.4505751250162613,0.8246745805763032,FAM105B
8149116,0.1528829651741308,0.4506645844420341,0.8246745805763032,DEFA3
8125204,-0.0282822049751256,0.4505464375696552,0.8246745805763032,RDBP
8178686,-0.0282822049751256,0.4505464375696552,0.8246745805763032,RDBP
8081456,0.0158839482587058,0.4505350934436122,0.8246745805763032,
8039511,-0.0222543582089524,0.4505010510042,0.8246745805763032,ISOC2
8095043,0.0232634507462696,0.4506496917326372,0.8246745805763032,RASL11B
8179913,-0.0282822049751256,0.4505464375696552,0.8246745805763032,RDBP
8103458,0.051281617910448,0.4504649919586693,0.8246745805763032,
8088776,-0.0207865492537315,0.4507236723618003,0.8247373808117197,FOXP1
7952797,0.0226304537313439,0.4507724018533737,0.8247812212612256,SPATA19
7896226,-0.0778104975124378,0.4508081314924879,0.8248012722844866,
8114239,-0.0239275840796029,0.4508673595236803,0.8248189918169322,C5orf20
8012854,-0.0245054189054729,0.450849785618567,0.8248189918169322,
8168691,-0.0352891283582073,0.4509023189684571,0.8248376285404195,DIAPH2
8059538,0.0237084378109448,0.4510316685686229,0.8250289220639146,SLC19A3
7959681,0.0210706905472637,0.4511399245958761,0.8251449326359458,DNAH10
7957850,0.0262238507462688,0.451144652630489,0.8251449326359458,GAS2L3
7902225,-0.0234824477611939,0.4512780131241078,0.8251622187256134,
7893066,-0.0654630766169157,0.4512527007773547,0.8251622187256134,
8033667,-0.0351562029850756,0.4511817426856056,0.8251622187256134,ZNF558
8018482,0.0468236656716438,0.4512305214079165,0.8251622187256134,WBP2
7915949,0.0209783840796022,0.451257027585592,0.8251622187256134,LOC388630
7947245,-0.0495672378109457,0.4514558529555286,0.8254129172813789,HSP90AA2
8134745,0.0274616159203979,0.4514646980066814,0.8254129172813789,STAG3
7895960,0.0764073014925372,0.4515402192443792,0.825460342603497,
8067812,0.0336920298507461,0.4515359693512071,0.825460342603497,C20orf201
8029006,0.0250648079601978,0.4517196176280682,0.8256394004695315,AXL
7969768,-0.0222954328358215,0.4517106148198551,0.8256394004695315,
7906467,0.0205901472636824,0.4517373516459118,0.8256394004695315,
8170753,0.0241424875621873,0.4516655087279204,0.8256394004695315,SRPK3
8106122,-0.0242974228855707,0.4517696156375897,0.8256530485693411,TNPO1
7974811,0.022819944278607,0.4520198169760296,0.8257930344480884,
8095161,0.0146701910447757,0.4519994064240259,0.8257930344480884,
7946267,-0.0245736278606951,0.4520101491950875,0.8257930344480884,MRPL17
8110022,-0.015480636815921,0.4519956676927797,0.8257930344480884,ATP6V0E1
8119515,0.0268603741293542,0.4519678101545917,0.8257930344480884,GUCA1A
8091095,0.0252875781094523,0.4519676840256943,0.8257930344480884,
8133983,-0.0340856398009954,0.451937109172407,0.8257930344480884,ADAM22
7901140,-0.0200673592039786,0.452203528863009,0.8258456494615969,MAST2
8074210,-0.0371711980099505,0.452222234034096,0.8258456494615969,
8037767,0.0240949552238811,0.4521778820905361,0.8258456494615969,PNMAL1
7982738,-0.0252208716417898,0.4521979225183798,0.8258456494615969,BAHD1
8115875,-0.0303305233830855,0.4521743851992792,0.8258456494615969,DRD1
8042079,0.0270667024875628,0.4521332434367524,0.8258456494615969,CCDC85A
8003892,0.0274584597014913,0.4520812016140646,0.8258456494615969,SMTNL2
8033598,-0.0242783522388059,0.4523979258053308,0.825851922629799,ZNF414
8030105,0.0207311184079594,0.4523105194735834,0.825851922629799,FGF21
7990545,0.0259651144278612,0.4524736950636821,0.825851922629799,CSPG4
8062347,0.0331119482587052,0.4524649937619053,0.825851922629799,RBL1
7920552,-0.0218246865671636,0.4524103183162399,0.825851922629799,KCNN3
7892521,-0.0259190726368139,0.4523665267203205,0.825851922629799,
7981773,0.0421728398009957,0.4524541151477869,0.825851922629799,
8029273,0.0310497472636814,0.4523671687962684,0.825851922629799,MEGF8
7908003,0.0338449970149259,0.4524343560816052,0.825851922629799,NPL
8038202,-0.0276609691542288,0.4524145923471201,0.825851922629799,BCAT2
7958860,-0.0491504059701481,0.4525273552683325,0.8259045904609552,RPH3A
8012598,0.0383569651741284,0.4525790511655026,0.825953667671019,RCVRN
8010161,-0.0199088199004986,0.4526387386218956,0.8260173232430811,SEPT9
8049317,0.0196609731343269,0.4527321082668425,0.8260653900891228,DGKD
7945418,0.0392400895522389,0.4527395051727303,0.8260653900891228,
8072170,0.0701488815920381,0.4527288014084172,0.8260653900891228,KREMEN1
7931500,0.0246682029850742,0.4527754241503176,0.8260667480281051,GPR123
8032922,-0.0221398666666674,0.4527898675034071,0.8260667480281051,
8070173,0.0441885990049746,0.4529124191916799,0.8262450592716066,KCNE1
7971071,0.0335653751243798,0.4529892190085268,0.8262551534238362,CSNK1A1L
8003656,0.0228007164179109,0.4530172111873608,0.8262551534238362,SERPINF2
8041204,0.0453942925373116,0.4530150308770014,0.8262551534238362,SNORA10
7998664,0.0453942925373116,0.4530150308770014,0.8262551534238362,SNORA10
8163892,0.0467657532338297,0.4532683719863674,0.8263058845896565,C9orf31
8151213,0.0211650527363191,0.4531328520373633,0.8263058845896565,
8122740,0.0307430109452733,0.4531073674497891,0.8263058845896565,
8045007,0.0161627263681589,0.4532670109543871,0.8263058845896565,
7909782,-0.036752197014926,0.4530790753972955,0.8263058845896565,RRP15
8121704,-0.020939317412937,0.453230617350617,0.8263058845896565,NUS1
8151547,-0.0410300557213929,0.4532578758037951,0.8263058845896565,
7992302,0.0145753512437796,0.453257226552236,0.8263058845896565,CRAMP1L
8046542,0.0200295422885572,0.4531524924270826,0.8263058845896565,HOXD9
8138392,0.0178860398009947,0.453387721815045,0.8264782094205383,AGR3
7921970,0.0220277154228814,0.4536637738283769,0.8264905856969832,ALDH9A1
8176306,0.0364960557213898,0.4536099706929533,0.8264905856969832,CSF2RA
7894602,0.0478681353233834,0.4535831026184911,0.8264905856969832,
8165735,0.0364960557213898,0.4536099706929533,0.8264905856969832,CSF2RA
8053311,0.0313032776119399,0.4536422463921386,0.8264905856969832,
7990566,-0.0300697412935306,0.4536675506737472,0.8264905856969832,ETFA
7923501,-0.0254279442786069,0.4535999151983231,0.8264905856969832,
7967641,0.0275554686567156,0.453553392996501,0.8264905856969832,TMEM132D
8115443,-0.1088788915422878,0.4536590071293001,0.8264905856969832,
8007084,-0.0397169353233817,0.453607852798957,0.8264905856969832,RARA
8044605,0.0955067800995026,0.4535045787209703,0.8264905856969832,LOC654433
8104166,-0.0231152835820882,0.4538138543221597,0.8265445332220094,SDHA
7932118,0.0422056676616913,0.4538489821218601,0.8265445332220094,BEND7
7893655,-0.0562110268656699,0.4538378685673924,0.8265445332220094,
8061138,-0.033938384079601,0.4537295211196144,0.8265445332220094,CSRP2BP
7896613,0.0509532796019884,0.4538403458816195,0.8265445332220094,
7963575,0.1328215681592013,0.453799168107331,0.8265445332220094,EIF4B
8154307,-0.0208026825870648,0.4538709266730101,0.8265445332220094,TPD52L3
8094874,-0.0319681651741303,0.4539020656061472,0.8265560338248774,
8036808,-0.0361565233830862,0.4539474782738213,0.8265929323247712,PRR13
8070233,0.0196373253731341,0.4540360921387378,0.8265929323247712,CLDN14
7991427,-0.0252191980099496,0.4540961022940419,0.8265929323247712,VPS33B
8025633,-0.0274940338308464,0.4540726521142676,0.8265929323247712,PDE4A
8099362,-0.0358866925373124,0.4540158454402554,0.8265929323247712,
7894257,-0.0418497890547264,0.4540881566796978,0.8265929323247712,
8140317,-0.0366250009950235,0.4540451971434138,0.8265929323247712,
7990417,-0.0288823999999969,0.454152299681829,0.8266274275706824,SCAMP2
7897737,0.0242404597014935,0.4542143560931376,0.8266274275706824,C1orf187
8074789,-0.0548931024875631,0.4542043123083989,0.8266274275706824,
7998392,0.0244106467661691,0.4542040721459988,0.8266274275706824,
7894923,0.0523303363184086,0.4542439410058133,0.8266360880838698,
8103235,0.0213995721393027,0.4543034725478083,0.8266857362636806,TIGD4
8118820,0.0516670308457696,0.4543208783941224,0.8266857362636806,
8095395,-0.0234673333333335,0.4543934878696891,0.8267726757156851,UGT2B7
7999884,0.0410559363184086,0.4544628980153346,0.8268086064482896,
8176568,0.0262392378109472,0.4544582140656155,0.8268086064482896,
8135568,0.0233383482587079,0.455437193561789,0.8269098552036727,MDFIC
7893923,-0.0480367383084558,0.4550035609179261,0.8269098552036727,
7934850,-0.0229730208955212,0.455186235516574,0.8269098552036727,
7895502,-0.0611153810945275,0.4547262516426879,0.8269098552036727,
7959205,-0.0238221810945287,0.4548289072327692,0.8269098552036727,MLEC
7893986,0.0246401970149232,0.4554754209940655,0.8269098552036727,
7924895,0.0272984736318422,0.4546411598479358,0.8269098552036727,
8159265,0.0258441512437812,0.4552108408000493,0.8269098552036727,PAEP
8048411,0.0318373830845803,0.4552431702057253,0.8269098552036727,TTLL4
7901272,0.0296975442786076,0.4549046803048004,0.8269098552036727,CYP4X1
7927033,-0.0161089512437806,0.4550470312361482,0.8269098552036727,ANKRD30A
8154527,0.0497120497512426,0.4555441243635179,0.8269098552036727,
7987926,0.052162585074627,0.454751928488832,0.8269098552036727,
8058973,-0.0242721452736329,0.455339029271488,0.8269098552036727,ZNF142
7895698,0.0689189452736327,0.4547367783256036,0.8269098552036727,
8152264,0.0231205870646773,0.4550381212465807,0.8269098552036727,DPYS
7902721,0.0237543064676608,0.4549072293007538,0.8269098552036727,CLCA1
7892854,-0.1023281691542301,0.4548954768687054,0.8269098552036727,
8155493,0.0917848358208965,0.4555615936527666,0.8269098552036727,
8155519,0.0917848358208965,0.4555615936527666,0.8269098552036727,
8136645,0.0411329492537317,0.4549068638650433,0.8269098552036727,TAS2R4
7933707,0.0325850606965181,0.4546736517154987,0.8269098552036727,ZWINT
8155567,0.0917848358208965,0.4555615936527666,0.8269098552036727,
7966070,-0.0178327980099499,0.4548191769875575,0.8269098552036727,
8149521,0.0210106945273631,0.4553303429360796,0.8269098552036727,FGL1
7893369,0.0246401970149232,0.4554754209940655,0.8269098552036727,
7983298,-0.0307497751243772,0.4550409100800571,0.8269098552036727,C15orf63
8116992,0.0320885870646758,0.4545458894820253,0.8269098552036727,
8161429,0.0917848358208965,0.4555615936527666,0.8269098552036727,
8161440,0.0917848358208965,0.4555615936527666,0.8269098552036727,
7895408,-0.0647191084577105,0.4554046961597829,0.8269098552036727,
8134463,0.0277293950248749,0.4546869711092325,0.8269098552036727,NPTX2
8037695,-0.0233330606965207,0.4549533715453078,0.8269098552036727,SYMPK
7934777,-0.0196571223880597,0.4554224202556047,0.8269098552036727,
8104727,0.0300638726368154,0.4551786814433535,0.8269098552036727,
8064014,0.0227830666666672,0.4554026309955776,0.8269098552036727,SLC17A9
7906720,-0.0510749054726371,0.4555066989406623,0.8269098552036727,FCER1G
7893931,0.0479486666666657,0.4546499172111711,0.8269098552036727,
8039545,0.0200665353233833,0.454659988698768,0.8269098552036727,NLRP11
8139810,0.0328686587064672,0.4549607631713153,0.8269098552036727,
8080994,0.0228713194029852,0.4553913095319168,0.8269098552036727,FRG2C
7893205,0.020213393034826,0.4555417215785837,0.8269098552036727,
8141180,0.0197961114427851,0.4556463297503912,0.8270185795420428,TECPR1
8075921,0.0235588398009953,0.4557062659244107,0.8270822815046934,ELFN2
8103106,0.0281913213930344,0.4558113644608484,0.827178596996379,LRBA
7979916,-0.0371590487562185,0.4558422692246661,0.827178596996379,SYNJ2BP
8142747,0.0203520975124371,0.4558260602122396,0.827178596996379,PAX4
8006409,-0.0344338089552227,0.4558697152385711,0.827178596996379,CDK5R1
7964203,0.0328472358208955,0.4558835460696324,0.827178596996379,BAZ2A
7928937,-0.0385260378109455,0.4559217250482508,0.827182930227302,MINPP1
7963386,0.0291669592039811,0.4559356193789733,0.827182930227302,KRT82
8078605,-0.0332441353233843,0.4559969184295684,0.8272490679388328,C3orf35
7978407,0.0271073373134322,0.4561242653649169,0.8272495191439545,PRKD1
8018156,-0.0285323024875623,0.456270457370896,0.8272495191439545,C17orf54
7894940,-0.0404543522388056,0.4560953298682368,0.8272495191439545,
7893659,-0.0558427800995025,0.4561853715971599,0.8272495191439545,
7933665,0.0255420338308445,0.4562428359992588,0.8272495191439545,MBL2
8141803,-0.0328322248756212,0.4561864617715863,0.8272495191439545,RASA4
7917647,-0.0237272616915413,0.4562578759884365,0.8272495191439545,
7987869,-0.0274142009950244,0.4561552067815218,0.8272495191439545,TMEM87A
7893836,0.0375285671641787,0.4561881486176848,0.8272495191439545,
7991542,0.0384482328358215,0.4560268739410146,0.8272495191439545,FLJ42289
8131303,0.0203830368159216,0.4562087701190592,0.8272495191439545,WIPI2
7941236,-0.0426309791044765,0.4563208173733236,0.8272507353448879,CDC42EP2
8045800,0.0164214507462681,0.4563077941307323,0.8272507353448879,
7932742,-0.0213045671641793,0.4564945344971224,0.8273108861931985,
8073562,-0.0251379303482588,0.4565968985435518,0.8273108861931985,WBP2NL
7941865,-0.023488461691544,0.4566241179779639,0.8273108861931985,RAD9A
8091861,0.0315257313432826,0.4564910277553541,0.8273108861931985,
8031152,0.0244328119403007,0.4564837608773306,0.8273108861931985,RPS9
7894740,-0.0485396218905478,0.4565575697700741,0.8273108861931985,
8141846,-0.0540343044776099,0.4565881320833326,0.8273108861931985,FBXL13
7895617,-0.053287725373134,0.4563958553517542,0.8273108861931985,
7909628,-0.0352347004975106,0.4565740617912202,0.8273108861931985,FLVCR1
8094259,-0.0627824139303463,0.4565364860385564,0.8273108861931985,LAP3
7945680,-0.0297473154228855,0.4566273077592155,0.8273108861931985,H19
8114581,0.0150481592039803,0.4566617722643717,0.8273283111750794,
7895395,-0.0467690686567152,0.4567104271120725,0.8273714413248465,
7899134,-0.027947548258707,0.4567454804911665,0.8273899278556319,CCDC21
8158825,-0.0269436537313421,0.4568002988226901,0.8273992030625639,PPAPDC3
8023642,-0.0157273452736319,0.4567865611950908,0.8273992030625639,
8010747,-0.0210149890547253,0.4568405495969684,0.827427098560175,GPS1
7971218,0.0418063184079642,0.456919377455262,0.8275248578258286,KBTBD7
7914592,0.0253323840795998,0.4569597602989182,0.8275529826320613,TMEM54
7934178,-0.0429916199004987,0.4570141902661748,0.8276065423012359,PCBD1
7930994,0.0261204796019907,0.4570435200727799,0.8276146447608959,C10orf85
7924817,0.0329580318407964,0.4573458958190574,0.8277676799550899,PRO2012
8081288,0.0215223223880594,0.457378625980928,0.8277676799550899,TMEM45A
8105663,0.0331316258706477,0.4573890872346514,0.8277676799550899,NLN
7899394,-0.0352938089552257,0.4573133663722658,0.8277676799550899,C1orf38
7895796,0.0313112298507451,0.4574729600996336,0.8277676799550899,
8015387,0.0235483840796018,0.4574710595202599,0.8277676799550899,KRT17
8132503,-0.0303106567164181,0.4573769092411178,0.8277676799550899,STK17A
8168424,0.0299591243781103,0.4571859619980308,0.8277676799550899,SLC16A2
7893055,0.0313112298507451,0.4574729600996336,0.8277676799550899,
7917370,-0.0177169731343269,0.4573681300168135,0.8277676799550899,COL24A1
7955112,0.0240040019900495,0.4574141122491185,0.8277676799550899,H1FNT
7909478,-0.0402796298507492,0.457267282116121,0.8277676799550899,C1orf107
7921298,0.0521972477611933,0.4572192965256356,0.8277676799550899,FCRL2
7998835,-0.0399566527363166,0.4574760743170125,0.8277676799550899,
8154779,-0.0240150567164167,0.4575520914308794,0.8278157517476256,SPINK4
7924405,-0.0211491781094546,0.4575523649326756,0.8278157517476256,RAB3GAP2
8167428,0.0349305273631843,0.4576585830794609,0.827875728109646,
7911506,0.0161656955223872,0.4576544980258237,0.827875728109646,DVL1
7899499,0.0288866805970151,0.4576601053342419,0.827875728109646,RAB42
8005601,0.0266657393034828,0.4577193373257056,0.8278763196430765,
7967255,-0.0265983681592061,0.4577598859040959,0.8278763196430765,CLIP1
8124416,-0.037512547263681,0.457713297639287,0.8278763196430765,HIST1H3D
8000543,-0.0171939482587042,0.4577587609772885,0.8278763196430765,CLN3
8136893,0.023485088557213,0.4578324394547659,0.8279508157797857,CLCN1
8089584,-0.029775416915422,0.4578508085098716,0.8279508157797857,C3orf17
7894394,0.0502518089552248,0.4579214674671034,0.8280099539511359,
7985192,-0.0364466845771147,0.4579332462987706,0.8280099539511359,AGPHD1
8048319,0.0361724358208963,0.4579697814107323,0.8280310497194372,VIL1
8044804,-0.0476491283582092,0.4581058357523977,0.8281871002849162,DBI
7895878,0.069655673631841,0.4581000992189972,0.8281871002849162,
8161169,0.0357869233830836,0.458131366918286,0.828188290584623,
8018315,-0.0263718587064705,0.4582260310922967,0.828216676885867,SUMO2
7990922,0.0276159980099519,0.4582272945089067,0.828216676885867,GOLGA6L10
7925751,0.0472598208955226,0.4582601552612292,0.828216676885867,OR2T10
8125295,-0.0287820656716402,0.4582453973285314,0.828216676885867,ATF6B
7962029,0.0292711701492542,0.458271437515248,0.828216676885867,OVCH1
8060400,0.0127184079601976,0.4583140727175575,0.8282487749946547,RAD21L1
7989193,0.0826489114427859,0.4583987480273777,0.8282492402777087,
8010550,-0.0295763084577131,0.4584387031359633,0.8282492402777087,CHMP6
8160870,0.022330384079602,0.4584203433554358,0.8282492402777087,CCL27
7963134,0.0235071940298512,0.4584225759546541,0.8282492402777087,NCKAP5L
7935288,-0.0206779920398014,0.4583435804920698,0.8282492402777087,OPALIN
8055173,0.0249715383084581,0.4585040523637819,0.8282774214169295,CCDC74A
8048926,-0.025590310447761,0.4585018723786663,0.8282774214169295,SP140L
7919584,-0.0411842308457721,0.4586235915599131,0.8284484201253419,HIST2H2BF
8048595,-0.0270807223880593,0.4587078018188852,0.8284892442279034,GMPPA
7977642,0.0309650606965172,0.4588055149085193,0.8284892442279034,RNASE13
7895054,0.0616800537313437,0.4588153429633678,0.8284892442279034,
8047257,0.0292821213930345,0.4588013786679616,0.8284892442279034,FLJ32063
7896863,0.0225690109452738,0.4588203641037492,0.8284892442279034,MIR429
8017010,0.0309039900497518,0.4587533452896534,0.8284892442279034,HSF5
8164129,0.0350418288557214,0.458816035485897,0.8284892442279034,
7980576,0.0136987900497516,0.4589210735125377,0.8286261582748748,
8175455,0.0199370467661683,0.4589913059836052,0.8286275444704877,MIR504
7905016,-0.0258010786069675,0.4589964990904188,0.8286275444704877,PPIAL4A
7904997,-0.0258010786069675,0.4589964990904188,0.8286275444704877,PPIAL4A
7939994,0.0317531323383093,0.4590526299064955,0.8286390229858278,OR9G1
8091715,-0.0449228835820889,0.4590511365916457,0.8286390229858278,LXN
7895133,-0.0363647661691555,0.4590987614262219,0.8286773708033238,
7896699,-0.0333596756218881,0.4595458771547507,0.8286993348057775,
7896291,-0.0274867323383052,0.460091218914973,0.8286993348057775,
7895912,0.0279400955223909,0.4601393941812963,0.8286993348057775,
8011499,0.0539388577114436,0.4597293684675615,0.8286993348057775,P2RX1
7932019,0.1062255781094547,0.4597477960619439,0.8286993348057775,C10orf31
8117194,-0.036916758208954,0.4602595788021173,0.8286993348057775,MRS2
7893636,-0.0895059701492537,0.460301401727527,0.8286993348057775,
7949410,0.1022149492537281,0.4594164160362262,0.8286993348057775,MALAT1
8083282,-0.0207550845771145,0.4595613572272748,0.8286993348057775,HPS3
7893161,-0.0895059701492537,0.460301401727527,0.8286993348057775,
7918913,0.0225784975124359,0.4596551163319434,0.8286993348057775,IGSF3
8166289,-0.036544710447762,0.4593585761219532,0.8286993348057775,CDKL5
8153037,0.0323255482587061,0.4603132688323959,0.8286993348057775,
8129377,-0.0294878925373138,0.4594534366086164,0.8286993348057775,
8151123,0.0178454388059723,0.4604667271085749,0.8286993348057775,PTTG3P
7894029,0.0345501353233874,0.4605378543943114,0.8286993348057775,
7981183,0.0753761631840781,0.4602879108774558,0.8286993348057775,TCL1A
7911793,0.0407289472636813,0.4594367038280419,0.8286993348057775,FLJ42875
7948814,-0.0279834407960191,0.4599993417818904,0.8286993348057775,HNRNPUL2
7905563,0.0267691462686556,0.4593025428628635,0.8286993348057775,LOR
8099093,0.0288744278606971,0.4598034708438353,0.8286993348057775,OTOP1
7993846,-0.0485778706467669,0.4604686761023135,0.8286993348057775,
8148435,0.0222027800995041,0.4602528767426023,0.8286993348057775,WISP1
7895005,-0.0574106288557221,0.4598378847902514,0.8286993348057775,
8071951,-0.0276510706467663,0.4597983056249845,0.8286993348057775,
7960828,0.0258947243781095,0.4597460073816057,0.8286993348057775,GDF3
8061154,-0.0214761830845775,0.4593088204228289,0.8286993348057775,ZNF133
7982535,-0.0406249691542308,0.4598258028546186,0.8286993348057775,C15orf41
7896727,-0.0400952915422863,0.4591686451203399,0.8286993348057775,
8155864,0.025506815920397,0.4605544400570896,0.8286993348057775,RORB
7915333,0.0210911064676606,0.4596060368885692,0.8286993348057775,RIMS3
8117128,0.032352139303482,0.4604947033802041,0.8286993348057775,E2F3
7945226,0.031433695522387,0.4604039277689236,0.8286993348057775,
8071420,0.050741988059701,0.4598159640431243,0.8286993348057775,SERPIND1
8084929,0.0331032019900501,0.4592151227059078,0.8286993348057775,OSTalpha
7953284,0.0224291462686565,0.460458497306733,0.8286993348057775,NTF3
7910694,-0.0263041870646763,0.4599083421966482,0.8286993348057775,EDARADD
7940000,0.0341730328358211,0.4594850031269517,0.8286993348057775,OR5AK2
8136059,0.0320228855721396,0.4603503485785325,0.8286993348057775,
8087568,0.0217420835820894,0.4593605675250491,0.8286993348057775,MON1A
8159873,0.0362359064676613,0.4595527430636721,0.8286993348057775,
7892825,-0.0805063721393031,0.4597928134951765,0.8286993348057775,
8129458,-0.0307575024875612,0.4594769226600363,0.8286993348057775,ARHGAP18
7898988,0.0324843781094514,0.460230355875158,0.8286993348057775,CLIC4
8107855,0.042713494527363,0.4605021549496604,0.8286993348057775,RNU6ATAC
8114470,0.0345313014925365,0.4595269742835956,0.8286993348057775,LRRTM2
7892798,0.0602515840795998,0.4602569181700623,0.8286993348057775,
7896082,-0.0481999004975133,0.4593692890945742,0.8286993348057775,
8012054,-0.0270372358208952,0.4597412495412377,0.8286993348057775,DLG4
7972577,-0.0957188537313467,0.4603090895638579,0.8286993348057775,RPS26
8131056,0.0247073293532338,0.4601210666906775,0.8286993348057775,CYP2W1
8151254,0.0199202805970131,0.4602586505548168,0.8286993348057775,NCOA2
8040503,-0.0368821333333331,0.4600939090544918,0.8286993348057775,UBXN2A
7905927,0.0371061412935338,0.460507704283476,0.8286993348057775,
7894051,-0.0315614129353232,0.4600104970758061,0.8286993348057775,
8070182,-0.01870831243781,0.4600787772395995,0.8286993348057775,RCAN1
7979931,-0.0238587502487579,0.45981993513183,0.8286993348057775,MED6
8145083,0.0228713472636812,0.4599263592093862,0.8286993348057775,
7893002,-0.0499136238805952,0.4606225793580917,0.8287771547004421,
7990436,-0.0340719940298477,0.4608543218276986,0.8287930289675118,COX5A
7916851,0.021530738308459,0.4614068476610056,0.8287930289675118,
7993157,0.0207295880597024,0.4612065870407754,0.8287930289675118,
8148658,-0.0284019402985098,0.461349245608377,0.8287930289675118,ZNF623
8024250,0.0251513512437799,0.4610651855019432,0.8287930289675118,EFNA2
7895144,0.0265566407960218,0.4611231754333412,0.8287930289675118,
8037991,0.020055607960197,0.4612440608927311,0.8287930289675118,LIG1
7918157,0.0275433353233811,0.4610846030537619,0.8287930289675118,VAV3
8108447,-0.0312764358208941,0.4608998369279559,0.8287930289675118,CXXC5
7901416,-0.0273477870646767,0.4613545883576528,0.8287930289675118,
7917148,0.0272154925373122,0.4607684792275763,0.8287930289675118,AIDA
8119874,-0.0227705293532327,0.4613468810900476,0.8287930289675118,MAD2L1BP
8077712,-0.0229048935323383,0.4614279115535853,0.8287930289675118,CRELD1
7902789,-0.0356023562189049,0.4613575638323517,0.8287930289675118,HS2ST1
8006715,-0.0240083900497518,0.460769889840073,0.8287930289675118,TADA2A
8022970,0.0184412736318417,0.4607798196530016,0.8287930289675118,
7895517,-0.0361338646766178,0.461095180875608,0.8287930289675118,
8164196,0.0278983004975121,0.4610390911012931,0.8287930289675118,LOC51145
7925246,-0.0178197532338311,0.4612734543967438,0.8287930289675118,
7948782,-0.0216449154228843,0.4607481015276636,0.8287930289675118,UBXN1
7948667,0.0359655502487559,0.4609496941704037,0.8287930289675118,AHNAK
7903399,0.0210810666666674,0.4612462909732942,0.8287930289675118,
8053386,-0.0255004179104476,0.4612377280687807,0.8287930289675118,
8043745,0.0314221890547266,0.460928094879722,0.8287930289675118,
8168868,0.0220793074626861,0.4608632505688201,0.8287930289675118,ARMCX1
7894181,0.0438846527363168,0.4612491868547833,0.8287930289675118,
8097096,0.0286498766169174,0.4613459227365268,0.8287930289675118,
8126939,0.0174649134328359,0.4607893053620233,0.8287930289675118,DEFB110
8126729,-0.0379519084577113,0.461412270732663,0.8287930289675118,CLIC5
7962146,-0.0384129034825857,0.4612248454467556,0.8287930289675118,FAM60A
8045585,-0.0140167820895524,0.4612966362068654,0.8287930289675118,
7972670,0.0242178746268653,0.461300919141818,0.8287930289675118,C13orf40
7893610,0.0470244298507456,0.4614774315470508,0.828837264049957,
7943711,-0.0319325412935329,0.4615326700731519,0.8288917645860701,C11orf87
8036365,-0.0290549731343281,0.4616314574014917,0.8289433862585565,ZNF829
8030630,-0.0222232059701461,0.4622467957873767,0.8289433862585565,NR1H2
7989197,0.016742833830845,0.4623092175289931,0.8289433862585565,
8103892,0.0191718487562191,0.4621153802191347,0.8289433862585565,
8166630,0.027533546268657,0.4622987816831049,0.8289433862585565,
8065254,-0.058904505472638,0.4622375039191499,0.8289433862585565,
8140420,0.0367026825870651,0.4621870192806187,0.8289433862585565,FDPSL2A
8018600,-0.0274075562189057,0.4616868150988844,0.8289433862585565,SRP68
7991630,-0.0218596835820914,0.4622310051901855,0.8289433862585565,TM2D3
7894414,-0.0455814109452727,0.4622601571851624,0.8289433862585565,
8086729,0.0310449074626859,0.4619260788830691,0.8289433862585565,KIF9
8159963,-0.0508415522388068,0.4617733044256578,0.8289433862585565,
8052994,0.0221666407960201,0.462096236246021,0.8289433862585565,RAB11FIP5
8134907,0.026129291542289,0.4619830308763614,0.8289433862585565,EPO
8120206,-0.0218972199004952,0.4618806532654836,0.8289433862585565,MIR206
8088895,0.0315545930348255,0.4623177719110243,0.8289433862585565,FAM86DP
8026579,-0.0237201791044778,0.4622411506026438,0.8289433862585565,TMEM38A
8076302,0.0268717910447771,0.4621679876305022,0.8289433862585565,CHADL
8073332,0.0612284139303471,0.4616235889718502,0.8289433862585565,
7895577,0.0333271542288562,0.4622882764206149,0.8289433862585565,
7894555,0.0321181472636808,0.4620350824466322,0.8289433862585565,
8109159,0.0212694348258697,0.4620177261084247,0.8289433862585565,MIR145
8133314,-0.0294334726368195,0.461939809365182,0.8289433862585565,NCF1
8130176,-0.0313273651741283,0.4619596950403781,0.8289433862585565,ULBP3
8127484,0.0278994388059707,0.4619003829898255,0.8289433862585565,B3GAT2
8170208,0.0261797572139297,0.4619131930374398,0.8289433862585565,
8083164,0.028810843781093,0.4618212989365291,0.8289433862585565,
7977331,0.0216632199004971,0.4616937340633257,0.8289433862585565,C14orf79
