ID_REF	log2FC	pval	adj.pval	FM_mean	HC_mean
8136177	0.012733047388143959	0.07524030035181796	0.6385996320370002	7.391800597014925	7.326848533333333
8136179	0.015366284886221937	0.20760776535298744	0.722228771427856	5.936816716417912	5.873918666666666
8136181	0.019061493210855485	0.12444297890101015	0.6812045455959541	4.115688955223882	4.0616684
8136187	0.009116391218982	0.5218262207181686	0.8506096178844553	3.645232537313433	3.622270933333333
8136200	0.006992042657774977	0.48033456746764386	0.8374980412090975	4.072922388059702	4.053230666666666
8136213	0.02192334280618269	0.0720695703035371	0.631600842714221	3.67647223880597	3.6210265333333336
8136215	0.009316044220460284	0.4903162303488207	0.8398361218020767	4.401845522388061	4.373512666666667
8136217	0.001709668728384628	0.8656469737647227	0.967223744300583	4.284936865671642	4.279862
8136235	0.01349030487128644	0.17217524500835638	0.7033119947498973	4.888644179104478	4.843144666666666
8136248	-0.008094176049623591	0.3753039198079158	0.7967062626265022	7.06028671641791	7.100009466666667
8136259	-0.0036606618915464573	0.4338669675219522	0.8192908008556827	9.468919402985076	9.492976133333332
8136281	0.00724556781140917	0.5555720341932591	0.8661336277990892	4.173259253731344	4.152352666666667
8136289	0.0011680346436899747	0.8751800818167279	0.9695857522380118	5.836126865671639	5.8314037333333335
8136291	0.02208126204685157	0.07238870775107899	0.631600842714221	2.980286865671642	2.9350192
8136293	0.0003931238346073229	0.9298088725888323	0.9833513520593591	8.780940149253732	8.778547733333331
8136315	0.014688387972945804	0.34695057943426505	0.7837917006086036	4.163478208955223	4.121304
8136336	0.022141729917698694	0.05651260047158456	0.6173318705442972	4.235904925373134	4.171390800000001
8136341	0.034767250520998605	0.01050903817880799	0.5737005645819467	9.958278208955225	9.721164
8136347	0.008050097602979811	0.5046204426610766	0.8449549592499741	5.5097023880597025	5.479044399999999
8136370	-0.027166272278724257	0.0099347428240475	0.5737005645819467	4.202374477611941	4.2822558666666675
8136388	-0.004019060419002685	0.5298191148164663	0.8535687329190731	10.801262686567165	10.831394800000004
8136391	0.013044242980674303	0.26988583924122334	0.7511250580556975	3.6566289552238804	3.623716266666667
8136401	-0.003807793979203833	0.5750276950599593	0.874073933589147	7.655820298507462	7.676053466666668
8136446	-0.011864554235003766	0.48959931466068224	0.8398361218020767	4.81454	4.854297466666666
8136448	0.015822366734010496	0.07705327422350894	0.6396195468810556	3.481453283582089	3.4434800000000005
8136457	-0.0021052763009168363	0.8721744780831757	0.9688176303761564	3.173880149253731	3.1785150666666673
8136459	0.006065282758416446	0.6510620192621387	0.9008208620456504	4.006209552238806	3.989402266666666
8136469	0.03057526019460255	0.029645112537694685	0.590495553820628	3.7329004477611942	3.6546209333333324
8136471	0.0015867264355047261	0.8993428034616422	0.9758188230251327	7.870304477611939	7.861653199999999
8136473	-0.0070991441863266225	0.24909306445154658	0.7428586780806581	7.976586865671642	8.015934399999997
8136495	0.01565595162898692	0.4387122511453435	0.8210417606250245	5.4698434328358205	5.4108062666666665
8136516	-0.0042628627086003235	0.36490869206764753	0.7941672455262536	8.147417014925374	8.171526533333333
8136535	0.002214246959797883	0.6882425387926895	0.9131971548410502	6.490611343283582	6.4806572
8136539	-0.008509667526285458	0.0811341116748412	0.6422898237971552	8.36636	8.4158544
8136557	0.0016969601303742365	0.686636377823194	0.9128226081880215	10.250280000000002	10.238230266666667
8136576	0.004467211983291364	0.6905856443554639	0.9132015449976407	5.205594925373134	5.189501066666667
8136578	-0.010358071409350966	0.53871249607972	0.8587471266739964	3.7959886567164176	3.823340666666667
8136580	-0.0024892857092684295	0.7532717198275896	0.9347911839102042	6.868700895522387	6.880562666666666
