,B_cells,T_cells_CD4,T_cells_CD8,T_cells_Treg,NK_cells,Monocytes,Dendritic_cells,Neutrophils,Eosinophils,Basophils,Mast_cells,Platelets
GSM1644567,0.08451244437266581,0.1063095195918704,0.08753576807599445,0.07010474405534858,0.0831032256659122,0.11736285648186348,0.08855516256398038,0.10393359334292877,0.06286833650937837,0.05038387428766399,0.051883176467402765,0.09344729858499096
GSM1644568,0.08112105434095572,0.10390460800946755,0.09280484318277613,0.07193177375009578,0.0910602237055774,0.11857971735978076,0.0905272481115585,0.10263900820099654,0.05981836941691397,0.051342353073010855,0.052649737392718485,0.0836210634561484
GSM1644569,0.09457035740188557,0.1034388284538408,0.0837723637741021,0.06947803793170586,0.0808680294760745,0.11304487273677788,0.09182714362597238,0.09692012320867592,0.059446964803017324,0.06536208116674447,0.06137501117105771,0.07989618625014559
GSM1644570,0.09054833378385915,0.10812150166422448,0.08468190013785455,0.07051464086369377,0.07960193345292303,0.1180803350936911,0.08835920189480292,0.10386061774749555,0.06430874014590085,0.05061323307722532,0.050796282348936746,0.09051327978939232
GSM1644571,0.09034919172064691,0.1077288781835481,0.08902594539895035,0.07389084469579,0.09014327864488665,0.11885767719381833,0.08625563677676883,0.10203347306238697,0.06049275835072493,0.048134096697050176,0.05008629055239981,0.08300192872302896
GSM1644572,0.07864833934232199,0.1052345221293087,0.0802608695961154,0.06892879596246054,0.07837391871514307,0.11637766324428606,0.090669113941709,0.10548993521045087,0.05829489923086754,0.06481316446001988,0.06218827606078451,0.0907205021065324
GSM1644573,0.09222552463196497,0.10593441572213248,0.09105203526219452,0.07227205911982003,0.08536573357959465,0.11550103497564117,0.09145784632297273,0.09763022791975445,0.06059524513172652,0.05160303765603311,0.052500627250937584,0.08386221242722787
GSM1644574,0.08507743465944552,0.10152801003097843,0.09483150855648068,0.07332163433517232,0.08761897160253306,0.11407634902642788,0.09159403407762173,0.09942708663890551,0.05656623442200338,0.06024678343302487,0.05694341148832073,0.07876854172908582
GSM1644575,0.08567553835762377,0.10674747926077775,0.08528077516139008,0.07208859265385935,0.08268971090776485,0.1184003925569468,0.09158139939130268,0.10598730641591537,0.0588031444555225,0.051342394084012206,0.052699483294022305,0.08870378346086236
GSM1644576,0.09055901867654195,0.10891710809866316,0.08816071042093566,0.07504223157191428,0.08028465278549776,0.11527222144361551,0.09075782674589276,0.0986333955022371,0.060934891180095985,0.05453581848993795,0.054641552265961964,0.08226057281870587
GSM1644577,0.08307894989345471,0.10587411152111156,0.08565036375262194,0.07235023189297482,0.08242866794261368,0.11234138041771488,0.08833996611115018,0.09869928415201241,0.06251622840809835,0.0648063824201501,0.06125047226961835,0.08266396121847913
GSM1644578,0.08720907658314889,0.10425177988924082,0.09201052813041825,0.0733714030171063,0.0861752071293741,0.1174618220752728,0.09066418424750308,0.10111494129448766,0.06359717270342495,0.051596108299790444,0.05281982027550404,0.07972795635472871
GSM1644579,0.09092427911222833,0.10742298816288132,0.08388736669580946,0.07209275660509862,0.07892236085882735,0.11665523679241228,0.09289308768912022,0.1023218754195778,0.05628738844842051,0.056617798555492975,0.0562307875705485,0.08574407408958261
GSM1644580,0.08432286126676723,0.10565292580336991,0.08868610242504157,0.07258134611404131,0.08463977751204621,0.11768316084128061,0.09021652294788507,0.10430976043340451,0.06311704677173796,0.05176789471151199,0.05296085238915028,0.08406174878376343
GSM1644581,0.07980763575899509,0.10634712232302156,0.09013392921843918,0.07320901959516396,0.08355590111179546,0.1145613583248266,0.08894043156696589,0.10177274237892223,0.058100804976200765,0.06217263103277251,0.05865726439929839,0.0827411593135983
GSM1644582,0.08028675567701354,0.10840544043497892,0.09063822509656985,0.0741341224942185,0.08706936968453052,0.11972230486283662,0.0936444566584766,0.10219397586553115,0.06292757274551174,0.053652845610501126,0.05383704760811715,0.0734878832617142
GSM1644583,0.08508941098062506,0.10253161112489213,0.0887473701420852,0.07245430692001689,0.08999433759886107,0.11623018679312928,0.08921910457907857,0.09975070793948823,0.06146528286176476,0.05637490631135989,0.05533606651973409,0.08280670822896474
GSM1644584,0.09607438292041974,0.11195410683024917,0.08886256243070416,0.07610454972821905,0.08400016213611956,0.1142809253190474,0.09241435307385827,0.09590654815496144,0.05728458404434242,0.051851800145163975,0.052287864035877846,0.07897816118103704
GSM1644585,0.09635327137278848,0.10606079652609278,0.09026945311048108,0.07548964239650797,0.0833705859766804,0.11181790330339106,0.09237363337071317,0.09787699042016157,0.061514746296675936,0.05281806517244945,0.052759645503416705,0.07929526655064123
GSM1644586,0.08005685152379217,0.10604288517838065,0.08898329053185282,0.0753016050785864,0.08407509319722431,0.11701634773445192,0.08739357746007238,0.10117476853449998,0.06062491232043231,0.05256291270530215,0.0525530791932794,0.09421467654212544
GSM1644587,0.08774898697776302,0.10506161679413911,0.09364983293168908,0.07351129263593079,0.08709333029418838,0.11288298536800807,0.08953452476129146,0.09608276026969907,0.05750674701494409,0.061447909419035815,0.05838308837810571,0.0770969251552055
GSM1644588,0.08812010096247219,0.10822634408978439,0.09081270002339766,0.07559747264022343,0.08873875818723437,0.11685464219297842,0.08942044624224334,0.09936393099801077,0.06229658233003789,0.05033959632876108,0.05200871071906033,0.07822071528579606
